listing_id,name,city,state,website,email,source,phone
61a73ab1-7cb6-4b8b-b39e-f257e35ed7e0,STAND Inc.,,GA,https://www.standinc.com,info@standinc.com,website,(404) 288-4668
61bdd5c9-d8e2-4bba-b230-423e0a66007f,Open Doors RI - Pawtucket (Phase 2),Pawtucket,RI,https://opendoorsri.org,admin@opendoorsri.org,website,401-781-5808
5ff53a45-ebee-46a3-a4e8-48bfd0a0d2ec,Golden Gate Recovery (Sober Living),Novato,CA,https://goldengaterecovery.com/locations/novato/,quinn@goldengaterecovery.com,website,415-390-3003
660fe0f3-e1ce-4422-9ad9-1918fecd7877,Sober Solutions,Nashville,TN,https://sobersolutionsnashville.com,sobersolutionstn@gmail.com,website,615-474-0573
6615d9f6-2c43-4ec6-874e-b42724f9d4e5,Surfside Structured Sober Living,Ventnor City,NJ,https://surfsidestructuredsoberliving.com/,jonpinhorn.typedesign@gmail.com,website,609-833-3786
63c9e71d-2494-4904-939a-36e0c8dead99,Fresh Start Sober Living of Maine,Bangor,ME,https://freshstartrecovery-maine.org/,freshstartbangor@gmail.com,website,(207) 481-8201
6297031d-ebd4-4c66-93e7-c1227be25b18,Irongate Recovery,Knoxville,TN,https://www.irongaterecovery.com,wesleyb@irongaterecovery.com,website,865-405-6409
66492b04-b487-4c6b-a34f-f63c6ba5ab1d,Oxford House Fairway,Overland Park,KS,https://oxfordhousekansas.org/,wanko28@gmail.com,website,(913) 549-3093
66574d69-4a77-487d-86ef-da366b50a7dd,Vermont Foundation of Recovery - Barre House (Women),Barre,VT,https://www.vfor.org/,info@www.vfor.org,website,(802) 735-4340
661b0137-6974-4c9c-9ebf-dee7072a9e3d,Second Chance Sobriety - Clifton House,Walnut Creek,CA,https://secondchancesobriety.com/,humanresources.secondchance@gmail.com,website,877-640-0840
66e99e7c-c193-4022-8d57-d21c8478fa5e,Tallgrass Recovery and Sober Living Homes,Sioux Falls,SD,https://tallgrassrecovery.org/,info@tallgrassrecovery.org,website,605-368-5559
60e7759b-0603-4e8c-a125-1ee4fd065d67,Higher Ground Recovery Center,Springfield,MO,https://www.higherground417.org,recovery@higherground417.org,website,(417) 869-0700
682713d9-9cdf-459a-bfcd-289a1fc00da1,Hartford Women's Recovery - Vittoria House,Hartford,CT,https://hartfordrecovery.org/,info@hartfordrecovery.org,website,860-698-5540
6810b963-48ce-46cd-adfb-eca9697d014f,Avenues New York,New York,NY,https://avenuesnewyork.com/mens-sober-living/,info@avenuesnewyork.com,website,917-922-8184
6822c0ef-e8ed-4591-a55a-2223cfdbf70a,True Light Recovery (Redemption House),Philadelphia,PA,https://www.truelightrecovery.org,info@truelightrecovery.org,website,484-469-8783
692de6e8-0871-45c2-88b8-182c2f6ebdac,LifeGate Freedom Recovery,Sapulpa,OK,http://www.lifegatefreedom.com/,info@lifegatefreedom.com,website,918-512-6273
68c4bc6b-b6f3-421d-8857-8d5002122d55,Casa Di Vita (Cazenovia Recovery),Buffalo,NY,https://www.cazenoviarecovery.org/program/casa-di-vita/,intake@cazenoviarecovery.org,website,716-882-2108
666ea2bc-0a3c-4ef6-9f13-d30cbbf06405,The Hickey House,White County,GA,https://www.hickeyhouse.com,daniel@hickeyhouse.com,website,(706) 878-1463
697ca83f-ebc1-4dc7-9243-d2074d0577f3,Eau Claire Sober Living - Rose House,Eau Claire,WI,https://www.ecsoberliving.com/our-house,info@ecsoberliving.com,website,800-989-3068
69b8f13b-3971-477c-b1fd-7d5dfd2c1f6d,"Freedom House, Inc.",Fort Wayne,IN,https://www.freedomhouseinc.com,fhi1988@comcast.net,website,260-456-8097
6aea1f7e-e573-4330-a589-dc9fc14d7549,Rosecrance Greendale House,Rockford,IL,https://www.rosecrance.org/services/sober-living-housing/,dlondon@rosecrance.org,website,815-391-1000
6bd04f32-855e-4630-a6e6-ecdc73602402,YANA House,Chicago,IL,https://yanahouse.org/,yanahouse@live.com,website,773-956-9800
6bf5c415-1800-4564-807c-c228e3426054,A Way Out Sober Living,Shakopee,MN,https://awayoutsoberliving.com/,derrick@awayoutsoberliving.com,website,(612) 916-8770
6d8cdb4a-50c1-48dd-bd7b-c8dd54d3121a,Recovery Alliance of El Paso (Casa Vida de Salud),El Paso,TX,https://recoveryalliance.net/,recovery@recoveryalliance.net,website,915-594-7000
6dc4a6c0-4df5-4946-bc19-d02e5344f5b0,Addicts Helping Addicts (AHA) Sober Living,Las Vegas,NV,https://ahasoberliving.com/,info@ahasoberliving.com,website,(702) 612-8961
6c8b6da4-7a2e-48c0-a6c5-1fd91df9c571,Women in Circle,Louisville,KY,https://mindfuldirection.net/womenincircle/,womenincircle@mindfuldirection.net,website,502-213-9058
6efa77f6-7e65-4d48-b8c4-4e4749e16a66,Oxford House Ivy Rose (Women's),Topeka,KS,https://oxfordhousekansas.org/,wanko28@gmail.com,website,(785) 329-6348
6f8dd374-c76d-4817-b216-021e50fd647a,House of Hope,Louisville,KY,https://www.houseofhopeky.org/,houseofhopeky@aol.com,website,502-551-4270
71c1c167-f836-4cf1-acf2-88e4f9c9aa24,Turning Point,Hall County,GA,https://tprrga.com,info@tprrga.com,website,(678) 933-3351
70bbb30e-19ef-4dd5-841c-3a81f6ab521e,DB House Sober Living - Fair Lawn (Women),Fair Lawn,NJ,https://www.dbsoberliving.com/,info@dbsoberliving.com,website,201-730-4435
726eca59-6251-4eda-a651-a5133a3f46f7,Oxford House Grace Haven (Women with Children),Wichita,KS,https://oxfordhousekansas.org/,wanko28@gmail.com,website,(316) 440-4624
7208cd93-11a0-4912-ae53-2ec6af6b084b,Bridges of Hope Homerville,Homerville,GA,https://www.bohgeorgia.com/,bohmorgan@outlook.com,website,(912) 487-2576
71747e91-fd7b-4e91-b413-ae9437569687,Tribe Recovery Homes,Denver,CO,https://www.triberecoveryhomes.com/,intake@triberecoveryhomes.com,website,720-608-7423
72e11014-386f-4dc1-94f8-1e258822595a,Connie Hillman Family Foundation House (CODAC),Tucson,AZ,https://www.codac.org,info@codac.org,website,(520) 307-9677
71dd005a-b7ba-4a68-b846-d5959f853462,F5 Project Recovery Housing (Bismarck),Bismarck,ND,https://www.f5project.org/services/housing/,info@f5project.org,website,701-210-2491
730f425a-6f12-4e83-b922-e5d85b2e012b,New Beginning Sanctuary NC,Charlotte,NC,https://nbsnc.org/,impallari@gmail.com,website,(833) 532-4440
72010cb0-9ad4-4ddd-85c5-8fca80c4cb01,Tampa Sober Living,Tampa,FL,https://tampasoberliving.org/,derek@tampasoberliving.org,website,813-485-4940
720fd9e2-f72a-44cd-b6f6-071762d39384,Jax Sober Living House,Jacksonville Beach,FL,https://jaxsoberlivinghouse.com/,jkerr@jaxsoberlivinghouse.com,website,904-300-6050
735a1589-20b6-4c6f-99c9-831beda105b8,Bend Recovery Collective,Bend,OR,https://bendrecoverycollective.com/,info@bendrecoverycollective.com,website,541-668-0067
736dcca2-7c56-4ade-9fdf-c6cec1fa66ee,First Step Sober Living,Dallas,TX,https://firststepsober.com/,hjohnston@firststepsober.com,website,(817) 682-3110
7473a0f6-93ce-4862-b7d9-a9ffddd03929,Sober Living in Delray,Delray Beach,FL,https://www.soberlivingindelray.com/,admissions@soberlivingindelray.com,website,561-276-9370
74125b1b-d79a-4e31-9532-41f2cbffda24,New Beginning Recovery,New Haven,CT,https://newbeginningrecovery.org/,jessd@newbeginningrecovery.org,website,203-909-5707
74df5a21-7ba0-4ec2-88f7-7e05462072e4,Eau Claire Sober Living - William House,Eau Claire,WI,https://www.ecsoberliving.com/our-house,info@ecsoberliving.com,website,800-989-3068
749207a5-c89d-4410-bdbd-7ea28799ee73,The Path Recovery Living for Women,Forest Park,IL,https://thepathrecovery.org/,dora@thepathrecovery.org,website,708-657-4024
736f480f-186d-4962-9506-a1c9c0fb4dcf,A Vision For You Recovery,Gallatin,TN,https://avisionforyourecovery.com,jmarshallwilsonjr@gmail.com,website,615-989-0190
751fd293-c433-49d7-9147-7000d3c794ea,Oxford House Zotikos,Manhattan,KS,https://oxfordhousekansas.org/,wanko28@gmail.com,website,(785) 320-2338
77b57ccc-165f-4c0c-bf79-a88c34feaff8,Reclaim Project Recovery,Spokane,WA,https://reclaimprojectnw.org/,info@reclaimprojectnw.org,website,509-435-6708
7768524d-aea9-4ead-9d0f-e57fe2df0c3d,The Arches Recovery Services,Atlanta,GA,https://thearches.org,info@thearches.org,website,(404) 991-3575
780ba399-65fa-4a77-ac19-e7d2276cf740,New Life House of Hope,,GA,http://newlifehouseofhope.org,newlifehouseofhope1@gmail.com,website,(706) 850-1079
77cad964-210e-4b1b-8753-1c2272ad0b07,Abound Rehabilitation Services Inc.,Detroit,MI,https://www.aboundrs.com,info@aboundrs.com,website,313-676-0013
78dd0e2c-5700-4ab1-b8af-0c5731e915a3,A Better Way Ministries,Coweta County,GA,https://www.abetterwayministries.com,intake@abetterwayministries.com,website,(770) 599-8111
7af6f2c7-2ae8-41e5-ae9a-71e1f4a7a1ca,The McCoy House Extended Care for Women,Ridgeland,MS,https://themccoyhouse.com/,info@themccoyhouse.com,website,601-946-0578
7b21263b-5414-4ba2-86c7-0315c914f31e,Wilson Housing Alliance,Everett,WA,https://www.wilsonhousingalliance.org/,info@wilsonhousingalliance.org,website,425-553-3663
7aaad8c2-f769-49ce-a0ca-e04441efb172,H.O.M.E Sober Living (Women),Manchester,NH,https://www.homesoberliving.net/,homesoberliving@gmail.com,website,603-721-1588
7cc8eef6-eed4-4488-ac9d-ad84f1473029,The Mission Gate Christian Center,St. Louis,MO,https://www.MissionGateMinistry.org,info@missiongateministry.org,website,(636) 391-8832
7b636bb6-11fe-4c1b-8df2-594a2e2fa8ac,Reach Sober Living,Kalamazoo,MI,https://reachsoberliving.org,info@reachsoberliving.org,website,269-808-7881
7d2dadcb-c4d4-49e7-be69-68d8263d0c08,Sanctuary Sober Living,Phoenix,AZ,https://www.sanctuarysoberliving.com,info@sanctuarysoberliving.com,website,(602) 795-8445
7d65cdb9-ad53-4fb5-8c3f-ca957ed066ee,Capen Eco Sober House,Dorchester,MA,https://www.ecosoberhouse.com,help@ecosoberhouse.com,website,(617) 982-1790
7d52864f-7096-4481-bc79-e91baad7740f,Another Chance At Recovery,Birmingham,AL,https://anotherchanceatrecovery.org,anotherchance404@gmail.com,website,205-421-8741
7df61b3d-c4a4-43f9-8597-f358f7f68e15,Live Rite Properties,Eastpointe,MI,https://liveritecorp.org,marketing@liveritecorp.org,website,586-217-5899
7f4f1e47-9534-4cf1-a3c7-41148d664d52,Oxford House Canaan,Kansas City,KS,https://oxfordhousekansas.org/,wanko28@gmail.com,website,(913) 721-5529
7fa5d12b-383e-4206-b7fc-09270a8892a6,N' The Spirit Transformational Living,Chicago,IL,https://www.nthespirit.org/,pamelafrazier62@gmail.com,website,773-892-3155
7f63e77d-3b39-4d04-bb1c-d058348fd8ee,Aurora Sober Living,Aurora,CO,https://aurorasoberliving.com/,aurorasoberlivingcolorado@gmail.com,website,720-339-6947
80133bf0-fc0a-4e7a-a655-7f3bc956b4cc,Rescue Mission of Middle GA,Macon,GA,https://www.rescuemissionga.com,info@rescuemissionga.com,website,(478) 743-5445
8142641b-abaa-4741-b8e5-31709a214097,ABBA Ministries (Rising Winds),North Charleston,SC,https://risingwinds.org,info@risingwinds.org,website,833-220-2515
81bcff50-ebe8-4a9f-bcd1-9ef0d17f688e,Michael House,Omaha,NE,https://www.livemichaelhouse.com/,hc3.michaelhouse@gmail.com,website,402-830-1175
828f9a56-e780-44c0-b539-7e74b7375672,Made4More Recovery,Lititz,PA,https://www.made4morerecovery.com,made4morerecovery@gmail.com,website,717-468-6139
822a58f8-b20c-4a8c-99ec-c8ec00c43f07,Healthy House,Kalamazoo,MI,https://healthyhouseforwomen.org,info@healthyhouseforwomen.org,website,269-352-6908
848fd799-c537-48da-8f7f-4c488182e09e,The Blake House,Carroll County,GA,https://www.theblakehouse.net,admin@theblakehouse.net,website,(770) 537-1221
85754db6-5296-4e82-a669-cd710345c910,Eau Claire Sober Living - Raven House,Eau Claire,WI,https://www.ecsoberliving.com/our-house,info@ecsoberliving.com,website,800-989-3068
84c58ebb-d03e-4b5d-9b4c-28d657f88c0d,Garden Home Ministries (The Sunflower House),Pittsburgh,PA,https://gardenhomeministries.org,restore@gardenhomeministries.org,website,412-758-4713
85c5884d-974c-4b45-9d3e-b05e5a23b095,Pathway House - Men's Program,Rochester,MN,http://www.pathwayhouse.org/,tjpowers@pathwayhouse.org,website,(507) 287-6121
8665c95e-9e2c-489b-9d65-ac6764d144ec,Dismas House of Kansas City,Kansas City,MO,https://www.dismashousekc.com,s_miller@dismashousekc.com,website,(816) 256-5330
87603d1e-76e4-4fa5-bf14-75e576a487a2,Lee Lee's Place,,GA,https://www.leeleesplace.com,paulab@leeleesplace.com,website,(912) 601-2412
87f9fd42-7a1b-461d-97d7-174e4b62d300,Miracles of Dignity - Camp St 2,Worcester,MA,https://www.mo-dignity.org,amkryukov@gmail.com,website,(774) 303-0333
868ea97f-30e1-478a-bcbc-0a1b378099e6,Real Recovery Sober Living (St. Petersburg),St. Petersburg,FL,https://realrecoveryfl.com/,cam@realrecoveryfl.com,website,727-290-9156
881dde8b-c229-4f9e-b2d9-fbaa5974d4c6,Kyle's House Sober Living,Tupelo,MS,https://kyleshouse.org/,anapbm@gmail.com,website,662-231-3823
8804abce-bd50-44f9-b2d8-b5a6fb16402c,Cazenovia Manor (Cazenovia Recovery),Buffalo,NY,https://www.cazenoviarecovery.org/program/cazenovia-manor/,intake@cazenoviarecovery.org,website,716-822-8932
8986d1a1-37d4-4718-8133-a4795bf48366,Lifeskills Recovery Home for Men,Bowling Green,KY,https://www.lifeskills.com/,info@lifeskills.com,website,270-901-5000
88eb9832-c48b-4eb9-abba-19fcddfdd1db,Marin Recovery Homes (Buckelew / Helen Vine),San Rafael,CA,https://buckelew.org/services/substance-use-treatment/helen-vine/,info@buckelew.org,website,415-720-0314
88bfbfe0-4dfb-41f7-a027-306d3cd1e3d4,"Hearthstone Houses, LLC",Houston,TX,https://hearthstonehouses.com/,tim@hearthstonehouses.com,website,832-951-5170
89eb764a-5d51-47df-a7f5-957a58311463,Threshold Recovery,Murfreesboro,TN,https://threshold-recovery.com,info@threshold-recovery.com,website,629-201-5996
8b37cc30-5323-4936-bea1-6faec291746f,Heart Mind Haven,Lakewood,CO,https://heartmindhaven.org/,info@heartmindhaven.org,website,720-541-9583
8bb63007-9508-4ff8-86fa-91e05b1a9ef8,Williamsburg House,Brooklyn,NY,https://williamsburghousenyc.com/,billblaber@gmail.com,website,347-434-9779
8c4d304a-12a9-4a22-9ea8-40ee5baaf26f,Cleveland Sober Living for Women,Cleveland,OH,https://clevelandsoberlivingforwomen.com/,ohio@gmail.com,website,(440) 570-6507
8dfa6c2c-8c10-4e2c-a2ad-29cba1e8b5aa,Rise Up Recovery,,GA,https://www.riseuprecovery.org,dbaruch@riseuprecovery.org,website,(678) 439-8841
8f0c18a5-6f08-40fb-ae0b-41184c80cb91,Ohana Home Foundation,Carolina Beach,NC,https://ohanahomefoundation.org/,info@ohanahomefoundation.org,website,910-707-3743
8f1ed27b-3dfa-46cd-bb96-031ac5562b29,Oxford House Barnes (Women's),Wichita,KS,https://oxfordhousekansas.org/,wanko28@gmail.com,website,(316) 260-8246
7f0442ad-1807-4617-af4f-39a0865b05ab,TROSA (Triangle Residential Options for Substance Abusers),Durham,NC,https://trosainc.org/,admissions@trosainc.org,website,919-419-1059
8fafc4fa-e75a-4337-84a7-fe599297b52e,NOW Counseling (New Opportunities for Wellness) - Sober Living,Evansville,IN,https://www.nowcounseling.us,info@nowcounseling.us,website,812-602-4022
8dcfd414-de3d-4d9a-b70e-95ceacb329d0,New Beginnings for Women,Laurens County,GA,https://www.nbrhomes.com,nbrhomes@outlook.com,website,(478) 595-1628
90bfcf3c-2c2a-42f5-a140-e4adf6ffcd6f,"Rise and Shine Foundation, Inc.",Kansas City,MO,https://www.riseandshinefoundation.org,info@riseandshinefoundation.org,website,(816) 337-2857
8e59a51c-da92-438b-a569-e46e7a83bb21,Amended Recovery House,,GA,https://www.amendedrecovery.com,amendedrecoveryhouse@gmail.com,website,(954) 945-4639
931492e6-76bb-457c-ad24-cd4654c09324,Men of Dignity - Wellington,Worcester,MA,https://www.mo-dignity.org,amkryukov@gmail.com,website,(774) 303-0333
91b3d768-ab5f-4555-a218-34026914432b,Kingdom Home,Tuscaloosa,AL,https://kingdomgrouphome.org,kingdomgrouphouse@gmail.com,website,205-765-8167
90e69f18-9ce4-4d72-bd61-08fc9fa30fbb,Elevate Recovery Homes,Englewood,CO,https://elevaterecoveryhomes.com/,info@elevaterecoveryhomes.com,website,720-271-3605
937b7949-c88d-450e-9afc-db62431e8620,Seed Sower Flats,Rainelle,WV,https://seedsowerinc.org/,info@seedsowerinc.org,website,304-392-5464
96195206-4152-4020-92f1-31defc72cd83,Phoenix Recovery Project - Heroes House,Philadelphia,PA,https://www.phoenixrecoveryproject.com,intake@phoenixrecoveryproject.com,website,610-233-4342
956e7cea-962a-47d1-96fd-8d8076a5d1db,Brighton Recovery Center,Florence,KY,https://www.brightoncenter.com/programs/brc/brighton-recovery-center,jhamilton@brightoncenter.com,website,859-491-8303
98950bbd-0eda-4ede-abdd-554e56d3ea0d,Vermont Foundation of Recovery - St. Albans (Men),St. Albans,VT,https://www.vfor.org/,info@www.vfor.org,website,(802) 735-4340
9a09a125-3c86-4c47-bf14-26b37641c1f0,Gravity Hill #1,Springfield,MA,https://www.mhainc.org/gravityhill,gravityhill@mhainc.org,website,(413) 310-0012
9628bf76-b3f0-4730-821b-f50c6dcca2ad,Daily Living House,Dorchester,MA,https://www.dailylivinghouse.com,admin@dailylivinghouse.com,website,(857) 272-9053
9a7c1cb8-3d08-42bd-9981-c73929d0353e,Miracle Recovery,Prescott Valley,AZ,https://miraclerecovery.co,miraclerecovery.az@gmail.com,website,(928) 379-5090
9af82f9a-cb11-4136-ad6d-e2a658d12894,Bridges of Hope Louisville,Louisville,GA,https://www.bohgeorgia.com/,bohmorgan@outlook.com,website,(478) 625-3930
9a86d962-c5d7-46ea-a9ae-699e683ea0fc,933 Noble House,Bridgeport,CT,https://recovcd.org/,info@recovcd.org,website,203-626-2327
9bfe8784-2cf7-4fea-a270-48a8d8e8ebca,Oxford House Dunsworth,Wichita,KS,https://oxfordhousekansas.org/,wanko28@gmail.com,website,(316) 260-2364
9dce6e14-4279-4464-a4f5-7fe0786e5dbf,Detroit Recovery Project,Detroit,MI,https://www.recovery4detroit.com,admin@recovery4detroit.com,website,313-365-3100
9e2cd71a-cf6f-41d4-9bd9-c67901aac5de,Sober Living North Texas,Frisco,TX,https://soberlivingnorthtexas.com/,info@soberlivingnorthtexas.com,website,(214) 753-8447
9dc9c7a0-2fca-4329-ba0b-8a04c864ae6d,DB House Sober Living - River Dr (Elmwood Park),Elmwood Park,NJ,https://www.dbsoberliving.com/,info@dbsoberliving.com,website,201-350-1742
9e209c8d-495f-404e-83c9-1e30e8840b12,A Design for Living Recovery Homes,Nashville,TN,https://adesignforlivingrecoveryhomes.com,cogginsrecovery@gmail.com,website,615-266-5665
9ea7c0d3-b94d-4556-98a0-a81a2cff28a7,South Jersey Recovery Residences,Cherry Hill,NJ,https://www.sjrecoveryresidences.com/,help@sjrecoveryresidences.com,website,866-312-3420
9f13c22e-8c94-4254-80df-1624d748e5ce,Kalima House,Springfield,MA,https://legacyrecoveryhomesllc.com,legacyrecoveryhomes@gmail.com,website,(508) 868-0513
a3115a5b-0513-42cb-8f36-6ed085835f99,Haven House (T'aa Shuyee Hit),Juneau,AK,https://tlingitandhaida.gov/service/reentry-recovery/,recovery@tlingitandhaida.gov,website,907-463-7366
a3ae6509-a1c3-4e9c-8222-556c3667923a,SOZO Recovery Center (Sober Living for Men),Jessieville,AR,https://sozorecoverycenter.com/our-programs/sober-living/,heal@sozorecoverycenter.com,website,(501) 984-5317
a31cd8df-9a98-4c88-a665-220e837e56b2,DB House Sober Living - Market St (Elmwood Park),Elmwood Park,NJ,https://www.dbsoberliving.com/,info@dbsoberliving.com,website,201-298-8728
a53f732e-ed9a-4afc-952e-ee9fa6e609fb,Footprints Recovery Residence,Asheville,NC,https://footprintsrecoveryavl.com/,mitchellcobb85@gmail.com,website,(828) 829-2562
a4b2dbf9-775f-4d7f-9a99-4db13ba76cce,"Justice Rain, Inc.",West Chester,PA,https://www.parronline.org/residence-directory,f.way@parronline.org,website,952-334-9170
a478ad8b-0f71-472a-a0ce-676ac8dcdd33,DB House Sober Living - 14 Overlook Ave (Paterson),Paterson,NJ,https://www.dbsoberliving.com/,info@dbsoberliving.com,website,201-581-9808
a5b7e575-9391-4306-8979-d1638cfdb101,Second Chance Sobriety - Women's House,San Jose,CA,https://secondchancesobriety.com/,humanresources.secondchance@gmail.com,website,877-640-0840
a761c27b-7bdb-47ec-a7a3-5b54e080f0d5,AWOL (A Way Of Life) Recovery House,East Haven,CT,https://awolrecoveryhouse.com/,info@awolrecoveryhouse.com,website,203-996-6055
a54d73c7-62eb-4907-970b-c718e6390882,New Lyfe Solutions - Antigua Ave,Las Vegas,NV,https://newlyfesolutions.com/las-vegas-sober-living-locations/,info@newlyfesolutions.com,website,(844) 463-9593
